Order_num,LPORT,DPORT,Units,RT,Weight,PORT_L,PORT_D,PORT,CPORT
183,NME,LIV,11,1.36,1500,,,,
184,NME,LIV,5,1.36,1500,,,,
185,NME,LIV,2,1.36,1500,,,,
186,NME,LIV,1,1.36,1500,,,,
187,NME,LIV,2,1.32,1500,,,,
188,NME,LIV,9,1.32,1500,,,,
189,NME,LIV,4,1.32,1500,,,,
190,NME,LIV,2,1.32,1500,,,,
191,NME,LIV,1,1.32,1500,,,,
192,NME,LIV,2,1.32,1500,,,,
193,NME,LIV,1,1.33,1500,,,,
194,NME,LIV,2,1.46,1500,,,,
195,NME,LIV,11,1.46,1500,,,,
196,NME,LIV,6,1.46,1500,,,,
197,NME,LIV,1,1.46,1500,,,,
198,NME,LIV,1,1.46,1500,,,,
199,NME,LIV,2,1.43,1500,,,,
200,NME,LIV,7,1.43,1500,,,,
201,NME,LIV,6,1.43,1500,,,,
202,NME,LIV,5,1.43,1500,,,,
203,NME,LIV,6,1.43,1500,,,,
204,NME,LIV,3,1.47,1500,,,,
205,NME,LIV,7,1.47,1500,,,,
206,NME,LIV,5,1.47,1500,,,,
207,NME,LIV,4,1.48,1500,,,,
208,NME,LIV,3,1.48,1500,,,,
209,NME,ZHZ,1,1.38,1500,,,,
210,NME,ZHZ,1,1.31,1500,,,,
211,NME,ZHZ,6,1.31,1500,,,,
212,NME,ZHZ,1,1.46,1500,,,,
213,NME,ZHZ,4,1.67,1500,,,,
214,NME,ZHZ,2,2.34,1500,,,,
215,NME,ZHZ,12,1.38,1500,,,,
216,NME,ZHZ,2,1.31,1500,,,,
217,NME,ZHZ,11,1.31,1500,,,,
218,NME,ZHZ,2,1.35,1500,,,,
219,NME,ZHZ,3,1.57,1500,,,,
220,NME,ZHZ,2,1.51,1500,,,,
221,NME,ZHZ,22,1.48,1500,,,,
222,NME,ZHZ,1,1.73,1500,,,,
223,NME,ZHZ,3,1.67,1500,,,,
224,NME,ZHZ,3,1.67,1500,,,,
225,NME,ZHZ,2,2.3,1500,,,,
226,NME,ZHZ,2,2.3,1500,,,,
227,NME,ZHZ,12,2.33,1500,,,,
228,NME,ZHZ,2,1.18,1500,,,,
229,NME,ZHZ,1,1.18,1500,,,,
230,NME,ZHZ,4,1.22,1500,,,,
231,NME,ZHZ,3,1.22,1500,,,,
232,NME,ZHZ,1,1.22,1500,,,,
233,NME,ZHZ,21,1.3,1500,,,,
234,NME,ZHZ,11,1.31,1500,,,,
235,NME,ZHZ,39,1.31,1500,,,,
236,NME,ZHZ,1,1.38,1500,,,,
237,NME,ZHZ,1,1.3,1500,,,,
238,NME,ZHZ,2,1.3,1500,,,,
239,NME,ZHZ,1,1.3,1500,,,,
240,NME,ZHZ,11,1.38,1500,,,,
241,NME,ZHZ,9,1.38,1500,,,,
242,NME,ZHZ,2,1.38,1500,,,,
243,NME,ZHZ,1,1.38,1500,,,,
244,NME,ZHZ,7,1.38,1500,,,,
245,NME,ZHZ,6,1.38,1500,,,,
246,NME,ZHZ,2,1.38,1500,,,,
247,NME,ZHZ,5,1.38,1500,,,,
248,NME,ZHZ,10,1.38,1500,,,,
249,NME,ZHZ,73,1.38,1500,,,,
250,NME,ZHZ,1,1.38,1500,,,,
251,NME,ZHZ,19,1.38,1500,,,,
252,NME,ZHZ,19,1.38,1500,,,,
253,NME,ZHZ,1,1.38,1500,,,,
254,NME,ZHZ,2,1.36,1500,,,,
255,NME,ZHZ,2,1.36,1500,,,,
256,NME,ZHZ,3,1.36,1500,,,,
257,NME,ZHZ,13,1.36,1500,,,,
258,NME,ZHZ,3,1.32,1500,,,,
259,NME,ZHZ,22,1.32,1500,,,,
260,NME,ZHZ,4,1.32,1500,,,,
261,NME,ZHZ,2,1.32,1500,,,,
262,NME,ZHZ,8,1.33,1500,,,,
263,NME,ZHZ,2,1.36,1500,,,,
264,NME,ZHZ,1,1.36,1500,,,,
265,NME,ZHZ,1,1.46,1500,,,,
266,NME,ZHZ,1,1.46,1500,,,,
267,NME,ZHZ,1,1.46,1500,,,,
268,NME,ZHZ,1,1.46,1500,,,,
269,NME,ZHZ,11,1.46,1500,,,,
270,NME,ZHZ,6,1.43,1500,,,,
271,NME,ZHZ,1,1.43,1500,,,,
272,NME,ZHZ,12,1.43,1500,,,,
273,NME,ZHZ,1,1.44,1500,,,,
274,NME,ZHZ,2,1.44,1500,,,,
275,NME,ZHZ,1,1.47,1500,,,,
276,NME,ZHZ,2,1.47,1500,,,,
277,NME,ZHZ,8,1.47,1500,,,,
278,NME,ZHZ,7,1.48,1500,,,,
279,NME,ZHZ,4,1.22,1500,,,,
280,NME,ZHZ,1,1.22,1500,,,,
281,NME,ZHZ,20,1.31,1500,,,,
282,NME,ZHZ,1,1.38,1500,,,,
283,NME,ZHZ,1,1.38,1500,,,,
284,NME,ZHZ,4,1.3,1500,,,,
285,NME,ZHZ,2,1.38,1500,,,,
286,NME,ZHZ,2,1.38,1500,,,,
287,NME,ZHZ,16,1.38,1500,,,,
288,NME,ZHZ,34,1.38,1500,,,,
289,NME,ZHZ,13,1.32,1500,,,,
290,NME,ZHZ,36,1.32,1500,,,,
291,NME,ZHZ,4,1.32,1500,,,,
292,OMZ,ALY,8,1.38,1500,,,,
293,OMZ,ALY,1,1.38,1500,,,,
294,OMZ,ALY,5,1.38,1500,,,,
295,OMZ,ALY,1,1.38,1500,,,,
296,OMZ,ALY,11,1.38,1500,,,,
297,OMZ,ALY,14,1.38,1500,,,,
298,OMZ,ALY,16,1.38,1500,,,,
299,OMZ,ALY,20,1.38,1500,,,,
300,OMZ,ALY,1,1.38,1500,,,,
301,OMZ,ALY,2,1.38,1500,,,,
302,OMZ,ALY,18,1.38,1500,,,,
303,OMZ,ALY,12,1.38,1500,,,,
304,OMZ,ALY,1,1.38,1500,,,,
305,OMZ,ALY,3,1.38,1500,,,,
306,OMZ,ALY,3,1.38,1500,,,,
307,OMZ,ALY,11,1.38,1500,,,,
308,OMZ,ALY,38,1.38,1500,,,,
309,OMZ,ALY,6,1.38,1500,,,,
310,OMZ,ALY,1,1.38,1500,,,,
311,OMZ,ALY,1,1.36,1500,,,,
312,OMZ,ALY,1,1.36,1500,,,,
313,OMZ,LIV,47,0.9,1500,,,,
314,OMZ,LIV,158,0.98,1500,,,,
315,OMZ,LIV,162,1.04,1500,,,,
316,OMZ,ZHZ,30,0.9,1500,,,,
317,OMZ,ZHZ,52,0.98,1500,,,,
318,OMZ,ZHZ,510,1.04,1500,,,,
319,OMZ,ZHZ,76,1.04,1500,,,,
320,YDA,ALY,9,1.57,1500,,,,
321,YDA,ALY,1,1.51,1500,,,,
322,YDA,ALY,82,1.95,1500,,,,
323,YDA,ALY,85,1.95,1500,,,,
324,YDA,ALY,86,2.48,1500,,,,
325,YDA,ALY,141,1.95,1500,,,,
326,YDA,ALY,203,1.95,1500,,,,
327,YDA,LIV,119,1.38,1500,,,,
328,YDA,LIV,128,1.38,1500,,,,
329,YDA,LIV,105,1.31,1500,,,,
330,YDA,LIV,56,1.38,1500,,,,
331,YDA,LIV,34,1.38,1500,,,,
332,YDA,LIV,27,1.38,1500,,,,
333,YDA,LIV,6,1.18,1500,,,,
334,YDA,LIV,96,1.31,1500,,,,
335,YDA,LIV,52,1.31,1500,,,,
336,YDA,LIV,10,1.32,1500,,,,
337,YDA,ZHZ,191,0.98,1500,,,,
338,YDA,ZHZ,86,1.38,1500,,,,
339,YDA,ZHZ,52,1.36,1500,,,,
340,YDA,ZHZ,50,1.36,1500,,,,
341,YDA,ZHZ,16,1.48,1500,,,,
342,YDA,ZHZ,3,1.31,1500,,,,
343,YDA,ZHZ,69,1.48,1500,,,,
344,YDA,ZHZ,22,1.38,1500,,,,
345,YDA,ZHZ,20,1.31,1500,,,,
346,YDA,ZHZ,43,1.38,1500,,,,
347,YDA,ZHZ,42,1.43,1500,,,,
348,YDA,ZHZ,73,1.38,1500,,,,
349,YDA,ZHZ,32,0.9,1500,,,,
350,YDA,ZHZ,84,1.47,1500,,,,
351,YDA,ZHZ,12,1.38,1500,,,,
