Order_num,LPORT,DPORT,Units,RT,Weight,PORT_L,PORT_D,PORT,CPORT
75,PORT A1,PORT B3,2,1.38,1590,,,,
76,PORT A1,PORT B3,18,1.38,1650,,,,
77,PORT A1,PORT B3,12,1.38,1640,,,,
78,PORT A1,PORT B3,1,1.38,1650,,,,
79,PORT A1,PORT B3,3,1.38,1600,,,,
80,PORT A1,PORT B3,3,1.38,1590,,,,
81,PORT A1,PORT B3,12,1.38,1650,,,,
82,PORT A1,PORT B3,11,1.38,1640,,,,
83,PORT A1,PORT B3,38,1.38,1480,,,,
84,PORT A1,PORT B3,6,1.38,1570,,,,
85,PORT A1,PORT B3,1,1.38,1570,,,,
86,PORT A1,PORT B3,1,1.36,1720,,,,
87,PORT A1,PORT B3,1,1.36,1780,,,,
88,PORT A1,PORT B3,4,1.36,1780,,,,
89,PORT A1,PORT B3,2,1.36,1780,,,,
90,PORT A1,PORT B3,11,1.36,1780,,,,
91,PORT A1,PORT B3,5,1.36,1780,,,,
92,PORT A1,PORT B3,2,1.36,1780,,,,
93,PORT A1,PORT B3,1,1.36,1750,,,,
94,PORT A1,PORT B3,2,1.32,1500,,,,
95,PORT A1,PORT B3,9,1.32,1500,,,,
96,PORT A1,PORT B3,4,1.32,1500,,,,
97,PORT A1,PORT B3,2,1.32,1500,,,,
98,PORT A1,PORT B3,1,1.32,1530,,,,
99,PORT A1,PORT B3,2,1.32,1530,,,,
100,PORT A1,PORT B3,1,1.33,1620,,,,
101,PORT A1,PORT B3,2,1.46,2130,,,,
102,PORT A1,PORT B3,11,1.46,2130,,,,
103,PORT A1,PORT B3,6,1.46,2130,,,,
104,PORT A1,PORT B3,1,1.46,2130,,,,
105,PORT A1,PORT B3,1,1.46,2130,,,,
106,PORT A1,PORT B3,2,1.43,1590,,,,
107,PORT A1,PORT B3,7,1.43,1590,,,,
108,PORT A1,PORT B3,6,1.43,1590,,,,
109,PORT A1,PORT B3,5,1.43,1590,,,,
110,PORT A1,PORT B3,6,1.43,1590,,,,
111,PORT A1,PORT B3,3,1.47,2100,,,,
112,PORT A1,PORT B3,7,1.47,2100,,,,
113,PORT A1,PORT B3,5,1.47,2100,,,,
114,PORT A1,PORT B3,4,1.48,1680,,,,
115,PORT A1,PORT B3,3,1.48,1680,,,,
116,PORT A2,PORT B1,1,1.38,1600,,,,
117,PORT A2,PORT B1,1,1.31,1780,,,,
118,PORT A2,PORT B1,28,1.31,1840,,,,
119,PORT A2,PORT B1,4,1.31,1720,,,,
120,PORT A2,PORT B1,64,1.31,1840,,,,
121,PORT A2,PORT B1,30,1.43,1480,,,,
122,PORT A2,PORT B1,30,1.43,1480,,,,
123,PORT A2,PORT B1,30,1.43,1480,,,,
124,PORT A2,PORT B1,30,1.43,1480,,,,
125,PORT A2,PORT B1,30,1.43,1480,,,,
126,PORT A2,PORT B1,30,1.43,1480,,,,
127,PORT A2,PORT B1,30,1.43,1480,,,,
128,PORT A2,PORT B1,30,1.43,1480,,,,
129,PORT A2,PORT B1,30,1.43,1480,,,,
130,PORT A2,PORT B1,30,1.43,1480,,,,
131,PORT A2,PORT B1,30,1.43,1480,,,,
132,PORT A2,PORT B1,30,1.43,1480,,,,
133,PORT A2,PORT B1,30,1.43,1480,,,,
134,PORT A2,PORT B1,30,1.43,1480,,,,
135,PORT A2,PORT B1,30,1.43,1480,,,,
136,PORT A2,PORT B1,30,1.43,1480,,,,
137,PORT A2,PORT B1,30,1.43,1480,,,,
138,PORT A2,PORT B1,30,1.43,1480,,,,
139,PORT A2,PORT B1,30,1.43,1480,,,,
140,PORT A2,PORT B1,30,1.43,1480,,,,
141,PORT A2,PORT B1,30,1.43,1480,,,,
142,PORT A2,PORT B1,30,1.43,1480,,,,
143,PORT A2,PORT B1,30,1.43,1480,,,,
144,PORT A2,PORT B1,30,1.43,1480,,,,
145,PORT A2,PORT B1,30,1.43,1480,,,,
146,PORT A2,PORT B1,30,1.43,1480,,,,
147,PORT A2,PORT B1,30,1.43,1480,,,,
148,PORT A2,PORT B1,30,1.43,1480,,,,
149,PORT A2,PORT B1,30,1.43,1480,,,,
150,PORT A2,PORT B1,30,1.43,1480,,,,
151,PORT A2,PORT B1,20,1.43,1480,,,,
152,PORT A2,PORT B1,20,1.43,1480,,,,
153,PORT A2,PORT B1,20,1.43,1480,,,,
154,PORT A2,PORT B1,20,1.43,1480,,,,
155,PORT A2,PORT B1,20,1.43,1480,,,,
156,PORT A2,PORT B1,20,1.43,1480,,,,
157,PORT A2,PORT B1,20,1.43,1480,,,,
158,PORT A2,PORT B1,20,1.43,1480,,,,
159,PORT A2,PORT B1,20,1.43,1480,,,,
160,PORT A2,PORT B1,20,1.43,1480,,,,
161,PORT A2,PORT B1,20,1.43,1480,,,,
162,PORT A2,PORT B1,20,1.43,1480,,,,
163,PORT A2,PORT B1,20,1.43,1480,,,,
164,PORT A2,PORT B1,20,1.43,1480,,,,
165,PORT A2,PORT B1,20,1.43,1480,,,,
166,PORT A2,PORT B1,20,1.43,1480,,,,
167,PORT A2,PORT B1,20,1.43,1480,,,,
168,PORT A2,PORT B1,20,1.43,1480,,,,
169,PORT A2,PORT B1,20,1.43,1480,,,,
170,PORT A2,PORT B1,20,1.43,1480,,,,
171,PORT A2,PORT B1,20,1.43,1480,,,,
172,PORT A2,PORT B1,20,1.43,1480,,,,
173,PORT A2,PORT B1,20,1.43,1480,,,,
174,PORT A2,PORT B1,20,1.43,1480,,,,
175,PORT A2,PORT B1,20,1.43,1480,,,,
176,PORT A2,PORT B1,20,1.43,1480,,,,
177,PORT A2,PORT B1,20,1.43,1480,,,,
178,PORT A2,PORT B1,20,1.43,1480,,,,
179,PORT A2,PORT B1,20,1.43,1480,,,,
180,PORT A2,PORT B1,20,1.43,1480,,,,
181,PORT A2,PORT B1,20,1.43,1480,,,,
182,PORT A2,PORT B1,20,1.43,1480,,,,
183,PORT A2,PORT B1,20,1.43,1480,,,,
184,PORT A2,PORT B1,20,1.43,1480,,,,
185,PORT A2,PORT B1,20,1.43,1480,,,,
186,PORT A2,PORT B1,20,1.43,1480,,,,
187,PORT A2,PORT B1,20,1.43,1480,,,,
188,PORT A2,PORT B1,20,1.43,1480,,,,
189,PORT A2,PORT B1,20,1.43,1480,,,,
190,PORT A2,PORT B1,20,1.43,1480,,,,
191,PORT A2,PORT B1,20,1.43,1480,,,,
192,PORT A2,PORT B1,20,1.43,1480,,,,
193,PORT A2,PORT B1,20,1.43,1480,,,,
194,PORT A2,PORT B1,20,1.43,1480,,,,
195,PORT A2,PORT B1,20,1.43,1480,,,,
196,PORT A2,PORT B1,20,1.43,1480,,,,
197,PORT A2,PORT B1,20,1.43,1480,,,,
198,PORT A2,PORT B1,20,1.43,1480,,,,
199,PORT A2,PORT B1,20,1.43,1480,,,,
200,PORT A2,PORT B1,20,1.43,1480,,,,
201,PORT A2,PORT B1,10,1.43,1480,,,,
202,PORT A2,PORT B1,10,1.43,1480,,,,
203,PORT A2,PORT B1,10,1.43,1480,,,,
204,PORT A2,PORT B1,10,1.43,1480,,,,
205,PORT A2,PORT B1,10,1.43,1480,,,,
206,PORT A2,PORT B1,10,1.43,1480,,,,
207,PORT A2,PORT B1,10,1.43,1480,,,,
208,PORT A2,PORT B1,10,1.43,1480,,,,
209,PORT A2,PORT B1,10,1.43,1480,,,,
210,PORT A2,PORT B1,10,1.43,1480,,,,
211,PORT A2,PORT B1,10,1.43,1480,,,,
212,PORT A2,PORT B1,10,1.43,1480,,,,
213,PORT A2,PORT B1,10,1.43,1480,,,,
214,PORT A2,PORT B1,10,1.43,1480,,,,
215,PORT A2,PORT B1,10,1.43,1480,,,,
216,PORT A2,PORT B1,10,1.43,1480,,,,
217,PORT A2,PORT B1,10,1.43,1480,,,,
218,PORT A2,PORT B1,10,1.43,1480,,,,
219,PORT A2,PORT B1,10,1.43,1480,,,,
220,PORT A2,PORT B1,10,1.43,1480,,,,
221,PORT A2,PORT B1,10,1.43,1480,,,,
222,PORT A2,PORT B1,10,1.43,1480,,,,
223,PORT A2,PORT B1,10,1.43,1480,,,,
224,PORT A2,PORT B1,10,1.43,1480,,,,
225,PORT A2,PORT B1,10,1.43,1480,,,,
226,PORT A2,PORT B1,10,1.43,1480,,,,
227,PORT A2,PORT B1,10,1.43,1480,,,,
228,PORT A2,PORT B1,10,1.43,1480,,,,
229,PORT A2,PORT B1,10,1.43,1480,,,,
230,PORT A2,PORT B1,10,1.43,1480,,,,
231,PORT A2,PORT B1,10,1.43,1480,,,,
232,PORT A2,PORT B1,10,1.43,1480,,,,
233,PORT A2,PORT B1,10,1.43,1480,,,,
234,PORT A2,PORT B1,10,1.43,1480,,,,
235,PORT A2,PORT B1,10,1.43,1480,,,,
236,PORT A2,PORT B1,10,1.43,1480,,,,
237,PORT A2,PORT B1,10,1.43,1480,,,,
238,PORT A2,PORT B1,10,1.43,1480,,,,
239,PORT A2,PORT B1,10,1.43,1480,,,,
240,PORT A2,PORT B1,10,1.43,1480,,,,
241,PORT A2,PORT B1,10,1.43,1480,,,,
242,PORT A2,PORT B1,10,1.43,1480,,,,
243,PORT A2,PORT B1,10,1.43,1480,,,,
244,PORT A2,PORT B1,10,1.43,1480,,,,
245,PORT A2,PORT B1,10,1.43,1480,,,,
246,PORT A2,PORT B1,10,1.43,1480,,,,
247,PORT A2,PORT B1,10,1.43,1480,,,,
248,PORT A2,PORT B1,10,1.43,1480,,,,
249,PORT A2,PORT B1,10,1.43,1480,,,,
250,PORT A2,PORT B1,10,1.43,1480,,,,
251,PORT A2,PORT B1,10,1.43,1480,,,,
252,PORT A2,PORT B1,10,1.43,1480,,,,
253,PORT A2,PORT B1,10,1.43,1480,,,,
254,PORT A2,PORT B1,10,1.43,1480,,,,
255,PORT A2,PORT B1,10,1.43,1480,,,,
256,PORT A2,PORT B1,10,1.43,1480,,,,
257,PORT A2,PORT B1,10,1.43,1480,,,,
258,PORT A2,PORT B1,10,1.43,1480,,,,
259,PORT A2,PORT B1,10,1.43,1480,,,,
260,PORT A2,PORT B1,10,1.43,1480,,,,
261,PORT A2,PORT B1,10,1.43,1480,,,,
262,PORT A2,PORT B1,10,1.43,1480,,,,
263,PORT A2,PORT B1,10,1.43,1480,,,,
264,PORT A2,PORT B1,10,1.43,1480,,,,
265,PORT A2,PORT B1,10,1.43,1480,,,,
266,PORT A2,PORT B1,10,1.43,1480,,,,
267,PORT A2,PORT B1,10,1.43,1480,,,,
268,PORT A2,PORT B1,10,1.43,1480,,,,
269,PORT A2,PORT B1,10,1.43,1480,,,,
270,PORT A2,PORT B1,10,1.43,1480,,,,
271,PORT A2,PORT B2,20,1.38,1640,,,,
272,PORT A2,PORT B2,20,1.38,1640,,,,
273,PORT A2,PORT B2,20,1.38,1640,,,,
274,PORT A2,PORT B2,20,1.38,1640,,,,
275,PORT A2,PORT B2,20,1.38,1640,,,,
276,PORT A2,PORT B2,20,1.38,1640,,,,
277,PORT A2,PORT B2,20,1.38,1640,,,,
278,PORT A2,PORT B2,20,1.38,1640,,,,
279,PORT A2,PORT B2,20,1.38,1640,,,,
280,PORT A2,PORT B2,20,1.38,1640,,,,
281,PORT A2,PORT B2,20,1.38,1640,,,,
282,PORT A2,PORT B2,20,1.38,1640,,,,
283,PORT A2,PORT B2,20,1.38,1640,,,,
284,PORT A2,PORT B2,20,1.38,1640,,,,
285,PORT A2,PORT B2,20,1.38,1640,,,,
286,PORT A2,PORT B2,20,1.38,1640,,,,
287,PORT A2,PORT B2,20,1.38,1640,,,,
288,PORT A2,PORT B2,20,1.38,1640,,,,
289,PORT A2,PORT B2,20,1.38,1640,,,,
290,PORT A2,PORT B2,20,1.38,1640,,,,
291,PORT A2,PORT B2,20,1.38,1640,,,,
292,PORT A2,PORT B2,20,1.38,1640,,,,
293,PORT A2,PORT B2,20,1.38,1640,,,,
294,PORT A2,PORT B2,20,1.38,1640,,,,
295,PORT A2,PORT B2,20,1.38,1640,,,,
296,PORT A2,PORT B2,20,1.38,1640,,,,
297,PORT A2,PORT B2,20,1.38,1640,,,,
298,PORT A2,PORT B2,20,1.38,1640,,,,
299,PORT A2,PORT B2,20,1.38,1640,,,,
300,PORT A2,PORT B2,20,1.38,1640,,,,
301,PORT A2,PORT B1,9,1.57,2450,,,,
302,PORT A2,PORT B1,1,1.51,2090,,,,
303,PORT A2,PORT B1,5,1.48,2280,,,,
304,PORT A2,PORT B1,1,1.48,2050,,,,
305,PORT A2,PORT B1,82,1.95,2470,,,,
306,PORT A2,PORT B1,6,2.47,3600,,,,
307,PORT A2,PORT B1,9,2.47,3600,,,,
308,PORT A2,PORT B1,86,2.48,3600,,,,
309,PORT A2,PORT B2,6,1.48,1680,,,,
310,PORT A2,PORT B2,2,1.38,1980,,,,
311,PORT A2,PORT B2,8,1.38,1600,,,,
312,PORT A2,PORT B2,20,1.38,1650,,,,
313,PORT A2,PORT B2,31,1.38,1650,,,,
314,PORT A2,PORT B2,29,1.36,1780,,,,
315,PORT A2,PORT B2,1,1.36,1730,,,,
316,PORT A2,PORT B2,1,1.46,1980,,,,
317,PORT A2,PORT B2,2,1.46,2130,,,,
318,PORT A2,PORT B2,7,1.47,2100,,,,
319,PORT A2,PORT B2,5,1.36,1780,,,,
320,PORT A2,PORT B2,2,1.36,1780,,,,
321,PORT A2,PORT B2,1,1.36,1780,,,,
322,PORT A2,PORT B2,8,1.36,1780,,,,
323,PORT A2,PORT B2,4,1.36,1780,,,,
324,PORT A2,PORT B2,5,1.36,1780,,,,
325,PORT A2,PORT B2,6,1.36,1780,,,,
326,PORT A2,PORT B2,7,1.36,1780,,,,
327,PORT A2,PORT B2,4,1.36,1780,,,,
328,PORT A2,PORT B2,3,1.36,1780,,,,
329,PORT A2,PORT B2,4,1.36,1780,,,,
330,PORT A2,PORT B2,8,1.38,1590,,,,
331,PORT A2,PORT B2,7,1.38,1590,,,,
332,PORT A2,PORT B2,3,1.38,1590,,,,
333,PORT A2,PORT B2,4,1.38,1590,,,,
334,PORT A2,PORT B2,2,1.38,1590,,,,
335,PORT A2,PORT B2,5,1.38,1590,,,,
336,PORT A2,PORT B2,6,1.38,1590,,,,
337,PORT A2,PORT B2,8,1.38,1590,,,,
338,PORT A2,PORT B2,6,1.38,1590,,,,
339,PORT A2,PORT B2,4,1.38,1590,,,,
340,PORT A2,PORT B2,3,1.38,1590,,,,
341,PORT A2,PORT B2,2,1.38,1590,,,,
342,PORT A2,PORT B2,12,1.38,1590,,,,
343,PORT A2,PORT B2,23,1.38,1590,,,,
344,PORT A2,PORT B2,1,1.38,1590,,,,
345,PORT A2,PORT B2,5,1.38,1590,,,,
346,PORT A2,PORT B2,8,1.38,1590,,,,
347,PORT A2,PORT B2,1,1.38,1590,,,,
348,PORT A2,PORT B2,2,1.38,1590,,,,
349,PORT A2,PORT B2,4,1.38,1590,,,,
350,PORT A2,PORT B2,3,1.38,1590,,,,
351,PORT A2,PORT B2,1,1.38,1590,,,,
